actual_rating,predicted_rating,explanation,is_valid_json,error,review_text,latency_sec
1,1.0,"The reviewer explicitly states the train noise was ""unbearable"" and kept them awake ""all night long and all morning"". This severe disruption to sleep, a fundamental expectation for a hotel stay, outweighs any minor positives like location or rate, leading to a strong recommendation to ""Stay Elsewhere.""",True,,Im going to have to agree Whole heartedly. And i informed the manager of it as well. I picked this o...,3.172276020050049
1,1.0,"The review explicitly states the food was ""awful"" and declares it will be the ""last time"" visiting this location, indicating extreme dissatisfaction with the experience.",True,,My brother also posted about our Mother's Day experience. These must be franchises because the Scott...,3.331705093383789
1,1.0,"The review details an overwhelmingly negative experience, highlighting disgusting soup, bland food, potentially spoiled tofu and fowl-tasting meat, and poor cooking techniques. The customer left without finishing their meal and explicitly states they do not recommend the place.",True,,"I have been to a buffet like this before, but I will never go to this particular one again. 

The fo...",3.805817127227783
1,1.0,"The review expresses extreme disappointment, stating the current establishment is ""nothing, nothing, nothing like"" the beloved original. The reviewer criticizes the ""pretentious"" decor and matching food, explicitly stating it's the ""exact opposite"" of what the original represented, indicating a fundamentally negative experience and a failure to meet expectations.",True,,"Needs a new name - now.  

The Pischke's of old had such a sad ending.  I appreciated McGrath's effo...",4.692769765853882
1,1.0,"The review uses strong negative language like ""Gross,"" ""always upset,"" and ""waste of money,"" indicating a consistently terrible experience and complete dissatisfaction with the food.",True,,"Gross, plain and simple!  I'll crave some quick Chinese Food and then I'm always upset.  What a wast...",2.061866044998169
1,1.0,"The customer found a foreign object (glove fingertip) in their food, leading to extreme disgust and concerns about hygiene and health. This severe food safety issue warrants the lowest possible rating.",True,,"Be VERY, VERY careful asking for a sandwich as a wrap. I ordered a ham and cheese make your own sand...",3.5064330101013184
1,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Look it upsets me that you have to give even one star. 

I can read the other reviews and I have bee...",2.0595409870147705
1,1.0,"The reviewer had an extremely negative experience, highlighting mediocre and tasteless food, high prices for upgrades, forgotten sauce, absent management, and incompetent staff. The overall sentiment expressed profound disappointment and dissatisfaction with both the food quality and service.",True,,"New N. Scottsdale location, Baaaaaaad!  The were 10 staff members milling around and there was no ma...",2.942044973373413
1,1.0,"The review describes a terrible service experience, citing a phone screen replacement that broke within two weeks and the business's refusal to honor their warranty. The cash-only policy further contributes to a highly negative and untrustworthy impression.",True,,Terrible service--they replaced my phone screen and it broke within 2 wks. Phone was not dropped or ...,2.89453125
1,1.0,"The review is overwhelmingly negative, citing poor service, bland and overcooked food, soggy sides, and poor value for money. The reviewer found multiple significant flaws with their experience, warranting the lowest possible rating.",True,,"Maybe I ate at a different restaurant than the other people, or once they got through the ""soft open...",3.0886499881744385
1,1.0,"The review expresses extreme dissatisfaction, highlighting a significant overcharge for parts and a perceived dishonest diagnostic fee. The customer's intent to file a complaint with the Attorney General underscores the severity of their negative experience, warranting a 1-star rating.",True,,One stop has one goal and that is to get the $80. diagnosis fee and split.  Francisco told me i need...,3.0697829723358154
1,1.0,"The reviewer had an overwhelmingly negative experience, describing the Italian beef as 'greasy old,' lacking flavor, and making them sick. They explicitly stated 'No stars for that beef' and were highly dissatisfied with the quality and extra charges.",True,,"Maybe I should have had a hot dog but I crave Chicago's Italian beef,  I didn't get it here just som...",2.6100528240203857
1,1.0,"The review is overwhelmingly negative despite minor positives like friendly staff and good salsa. The reviewer criticizes bland food, stingy portions, poor value, disappointing sides, and extra charges, explicitly stating they felt ripped off and will not return.",True,,"Mucho Gusto es mucho mierda. 

Let me say first, that the place is cute, the staff is friendly, and ...",5.395461797714233
1,1.0,"The review details a highly negative experience, citing poor service, insufficient toppings, and being charged extra for a small request without prior notification. The customer feels cheated and vows not to return, indicating a complete dissatisfaction with the establishment's practices.",True,,I signed up for Yelp just because of the poor service and being cheated out of money from Cafe Rio. ...,2.712862014770508
1,1.0,"The customer received a salad with brown and yellow, nasty lettuce, leading to extreme disappointment. They regret the purchase and explicitly state they will not be returning, indicating a very poor experience.",True,,I work right across the street and a few of us went here for lunch one afternoon. I ordered a salad ...,2.6847269535064697
1,1.0,"The reviewer expresses extreme dissatisfaction with the tuna sandwich, describing it as 'barely-recognizable-as-as-food' and stating a preference for eating tuna directly from the can, indicating a very poor experience.",True,,I wish I could review the cold food stand attached to this restaurant separately because I want to t...,3.2582480907440186
1,1.0,"The review indicates extremely poor service with a very long wait time for simple sandwiches, staff ignoring customers, and feeling disgusted and worthless. Although the food was 'okay,' the overall experience was overwhelmingly negative and overpriced, warranting a 1-star rating.",True,,Went there first thing thing this morning. Ordered 2 simple sandwiches. Took over 35 minutes to make...,2.7574148178100586
1,1.0,"The review describes an overwhelmingly negative experience, detailing poor food quality (hard bun, rubbery chicken, bad produce), misleading advertising, and a history of similar issues at this location. The customer explicitly states ""never, never again,"" indicating extreme dissatisfaction.",True,,This place is the classic bait and switch joint.  I ordered through the drive-thru and told the pers...,3.073704957962036
1,1.0,"The review details a highly negative experience where catalytic converters were stolen from the parking lot due to zero security. The management's indifference and recurring issues, as noted by police, indicate a severe lack of concern for customer safety and property, warranting the lowest possible rating.",True,,"Water park is OK.  However, the parking lot has ZERO security.  No security patrols, no cameras.  My...",2.5587871074676514
1,1.0,"The review highlights numerous critical failures: two hairs found in the food, confusing ordering, unappetizing dishes (boring, no flavor), and dismissive staff. These severe issues cumulatively create an exceptionally poor dining experience, warranting the lowest possible rating.",True,,"There was hair in the food. Not just 1 but 2 in the same Bhel Puri dish.

The whole experience was p...",5.357210874557495
1,1.0,"The review details a severely negative experience with rotten food, specifically a 'rotten chicken tamale' that was 'stinky,' indicating a major failure in food quality and safety. The staff's nonchalant response further exacerbated the poor experience, leading the customer to declare the place 'off limits' for the foreseeable future. This warrants the lowest possible rating due to food safety concerns and poor service recovery.",True,,"We've been going here for 25 years and I had my first BAD meal recently. A rotten chicken tamale, th...",5.62040114402771
1,1.0,"The review expresses extreme dissatisfaction, detailing severe issues such as burnt fingers, unsanitary conditions, intrusive personal questions, and highly unprofessional behavior like taking a loud personal call during service. The customer explicitly states they will 'never ever go back,' indicating a terrible overall experience.",True,,I got my nails done there last Thursday for the first and last time. I would never ever go back ther...,2.8851211071014404
1,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",I called The Town Dump to ask if I could come in this week and interview them for an English paper a...,2.5865728855133057
1,1.0,"The review describes an extremely negative experience due to severe understaffing, long waits, being ignored by staff, and encountering a rude manager. The customer's strong frustration and explicit declaration of not returning indicate a 1-star rating.",True,,Wow?!  Is this the new Barcelona?!  Yuck!  Old scuzy men and middle aged women with fake boobs that ...,3.9838762283325195
1,1.0,"The reviewer experienced significant issues, including absent management, unprofessional staff, being 'scolded' for a reasonable request due to unlabeled items, and a strong declaration of never returning. This indicates an extremely negative and dissatisfying visit.",True,,I don't get it. This place is crazy busy with no Manager in sight and in hiding during the busy dinn...,5.795554876327515
1,1.0,"The review explicitly states experiencing racial slurs multiple times and feeling unwelcome due to race, indicating a highly negative and discriminatory environment. This warrants the lowest possible rating.",True,,"Not recommended if you're not white. For me, it's the third time somebody threw out racial slurs at ...",2.0142431259155273
1,1.0,"The customer's pet sustained an injury (hematoma) during a routine procedure that was not present beforehand. This led to significant anger and the need for further veterinary care, indicating extremely poor service and care from the facility.",True,,I took my kitty to the Beat the Heat low cost spay event and she came home with a hematoma in her ea...,2.2098209857940674
1,1.0,"The review details an overwhelmingly negative experience, citing a dirty facility, rude staff, terrible food, disruptive environment, and an unhelpful, threatening manager. Every aspect mentioned was a severe disappointment, warranting the lowest possible rating.",True,,Was in town for a business meeting and tried to catch a movie with a friend. First impression of the...,3.9247210025787354
1,1.0,"Despite the food being described as excellent, the review details multiple instances of consistently terrible and neglectful service across two separate visits, including long waits, forgotten orders, and an unhelpful owner who provided an offensive excuse. The overwhelmingly negative service experience completely overshadowed any positive aspects, leading to a strong declaration of not returning.",True,,"The absolute worse service I've encountered. My boyfriend, son and I sat at a tepan table, we were i...",3.2844269275665283
1,1.0,"Despite the initial mention of beer making it hard to get less than 2 stars, the reviewer explicitly states they wish for 1.5 and then rounds down to 1.2, concluding with ""Oh lord don't ever make me go back."" The sentiment is overwhelmingly negative, criticizing the atmosphere, clientele, and karaoke choices.",True,,Ok..I told Amanda that anyplace that serves beer would have a tough time getting less than 2 stars f...,3.3208260536193848
2,3.0,"The review describes the experience as ""just OK,"" highlighting both positive aspects like fresh jalapenos and being filling, alongside negatives such as unseasoned fries and high prices. The willingness to give it another try suggests it wasn't terrible, but not great either, fitting a neutral 3-star rating.",True,,"Its was just OK!
Liked the fresh jalapenos option, fries hardly had seasoning, was a bit pricey, but...",4.950436115264893
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",I am new to the Phoenix area and was in the mood for someone else to cook my breakfast for a change ...,4.868504047393799
2,2.0,"The reviewer found the critical items, guacamole and salsa, to be ""not very good at all,"" and the rest of the food was merely ""just okay."" This indicates significant disappointment and a failure to meet expectations, despite the reviewer's self-acknowledged high standards for Mexican cuisine.",True,,"I've always said if the guacamole, chips and salsa aren't good, the food is not likely to be good ei...",4.530891180038452
2,2.0,"The burger, a primary item, was described as tasteless with a weird texture, which significantly detracts from the overall experience. While the fries were decent and the rootbeer delicious, these positives did not fully offset the poor main dish. The reviewer's willingness to try their frozen selection on a return visit suggests it's not a complete failure, but rather a disappointing first impression.",True,,The burger I had there was tasteless and had a weird texture. The fries were decent and their signat...,5.7714619636535645
2,2.0,"The review details an exceptionally poor service experience, including a significantly extended wait time, lack of communication, and a rude initial encounter with the waiter. Despite the food being good and a manager intervening to improve things, the severe service issues and the reviewer's explicit statement of not wanting to return warrant a low rating. The reviewer even states that '2 stars is extremely generous'.",True,,"This 2 stars is extremely generous. Wanna know why? Read on.

My party of 7 and a baby got to Pappad...",5.385225296020508
2,1.0,"The review expresses strong negative sentiment, citing multiple issues including being over-hyped, overpriced menu, small portions, low-quality meat, slow service, and sterile decor. These points collectively indicate a very unsatisfactory experience, warranting the lowest possible rating.",True,,I believe this place is over-hyped.  the menu is overpriced.  the portions are small.  the meat is l...,2.116243839263916
2,1.0,"The review expresses strong dissatisfaction, highlighting small portions and missing advertised ingredients (shrimp in Pad Thai). The customer stated they 'won't be coming back' and considered it 'lower quality,' indicating a very poor experience.",True,,I've been here twice for lunch. It's okay but I won't be coming back. The portions are small. I had ...,3.0029518604278564
2,2.0,"The review explicitly states ""2.5, just not enough to give it three"" and highlights several drawbacks, including ""just OK"" food, running out of ahi tuna early, and closing too early. Although happy hour specials were a positive, the negatives outweigh them, leading to a 2-star rating.",True,,"2.5, just not enough to give it three. 

Food was just OK and they ran out of ahi tuna by 9pm! 

The...",3.318882942199707
2,1.0,"The reviewer expresses extreme disappointment, using terms like 'disappointed', 'meh feeling', 'failing epically', 'soulless', and 'fails to deliver'. The comparison to Coldplay is used as a metaphor for being 'middling boring' and lacking genuine character, leading to a very negative overall sentiment.",True,,"Talk about disappointed.  I had high hopes for this place, what with its location and idiosyncratic ...",2.3582799434661865
2,2.0,"The review expresses strong negative sentiment regarding the restaurant's atmosphere and clientele, describing them as 'Hooterville' and a 'fake world,' leading to feelings of 'alienation.' While the food items (Buffalo Chicken sandwich, baked beans, chili) were described positively in terms of taste and size, the overwhelming negative impression of the environment significantly detracts from the overall experience, suggesting a low rating despite decent food.",True,,"When I walked through the swinging doors around noon on a Sunday, I walked into Hooterville.  Think ...",6.451237678527832
2,1.0,"The review overwhelmingly describes a terrible dining experience, with food consistently labeled as bland, flavorless, disgusting, and having off-putting textures. Both the egg sandwich and the veggie quiche were severely criticized, along with long wait times and inconsistent drinks. The few positives, like the patio, were explicitly stated as insufficient to salvage the experience.",True,,Bland and lackluster food that is not worth the price or the wait to get it.  We had lunch at Nouris...,4.331766605377197
2,2.0,"The reviewer explicitly states, ""This is not the place I imagined I would assign my first 2-star rating."" While the bar experience and appetizer were positive, the main courses were a major disappointment due to poor execution and inappropriate sauces, and the service was described as ""terrible."" The overall sentiment was ""sad and disappointed"" and ""devastated,"" leading to a below-average rating despite some nostalgic elements.",True,,Oh Man. This is not the place I imagined I would assign my first 2-star rating. I woke up as sad and...,4.717581748962402
2,1.0,"Despite the reviewer's praise for Kim's excellent service, the overwhelmingly negative and stressful interactions with the receptionist (Kim's wife), who is described as forceful, talkative, and hypocritical, completely ruin the experience. The reviewer explicitly states the experience is ""not worth going"" and they are ""not willing to deal with his wife,"" indicating a complete deterrent from returning.",True,,I've been to Jade spirit a few times and Kim really does a great job and he has helped me a great de...,5.1133811473846436
2,1.0,"The review expresses extreme dissatisfaction with the neglected dining room, dirty tables, and hygiene concerns, especially regarding unrefrigerated salsa bottles. The recurring issues and explicit advice to go elsewhere warrant a 1-star rating.",True,,Hire a busboy! I had to say it. I had to take these pictures. This is my _third_ visit since my May ...,2.7390670776367188
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","We had a mixed experience at Happy Hour (HH) and dinner.  Quick summary follows.  

Hits:

+ Food wa...",1.8867311477661133
2,1.0,"The review expresses extreme dissatisfaction, highlighting a very limited and uninspired menu, bland pita chips, overly tangy potato salad, and a general lack of authentic Greek character. The sentiment is overwhelmingly negative, indicating a poor dining experience.",True,,I don't know how this place stays in business. The menu is so limited. Would you like chicken or chi...,2.6956517696380615
2,1.0,"The review expresses extreme disappointment, citing a complete lack of service, including hostesses drinking on duty, a server neglecting guests, and a manager on his phone. The main dish (chicken) was dry, and the reviewer explicitly states they will not return. Despite a couple of good items, the overall experience was overwhelmingly negative, warranting a 1-star rating.",True,,The latest Consumer Report magazine gave this restuarant  a higher point value that Houstons.   We d...,2.8736462593078613
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","I'm going to break this down to explain my two stars. Here we go.

THE GOOD: 
* Great Sindhi biryani...",2.381556987762451
2,2.0,"The reviewer expressed strong love for REI's merchandise and positive interactions with staff in other departments. However, a single highly negative and unprofessional encounter with a pushy clerk regarding a loyalty club membership significantly soured the overall experience, leading the reviewer to explicitly state a 2-star rating despite the product quality.",True,,REI.. I love you .. what and who did you hire??!!! BECAUSE you are such a 5star.. you rock.. you hav...,3.6420369148254395
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","I've lived at Mark Taylor properties for about five or six years now and I have to say, they have de...",1.3950989246368408
2,2.0,"Despite significant negative aspects like an unsafe feeling, unpleasant environment, and issues with passenger hygiene, the reviewer explicitly states they are giving 2 stars instead of 1 because the bus arrived on time and one driver was notably good.",True,,"One word sums this place up. GHETTO! The other reviews were right on the money. I'm not gonna lie, I...",4.8492982387542725
2,1.0,"The review details multiple significant negative experiences, including incompetent staff attempting to overcharge significantly, a bare selection, and ultimately, dry, disappointing cupcakes. The service was described as ""depressing"" and ""testing my patience,"" indicating a very poor overall experience.",True,,"You would think with the economy being what it is today, it would be easy for any establishment to h...",3.555607795715332
2,1.0,"The review expresses extreme disappointment due to a significant decline in service quality, poor pricing for selling merchandise, and off-putting staff attitudes. Despite previous loyalty, the customer explicitly states they will no longer use their services, indicating a very negative experience and complete dissatisfaction.",True,,"I used to be an avid shopper/seller at Buffalo Exchange. As I work at a boutique, it was nice that I...",3.8124616146087646
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","I have driven past this place a million times and never stopped, so today I did.
I basically was in ...",2.8708930015563965
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",Yet another disappointing sushi restaurant in the desert. My date and I went here for their late hap...,1.7330660820007324
2,1.0,"The reviewer expressed strong dissatisfaction with the food quality, stating they 'wasn't impressed,' 'had better,' and 'will not be back' as there are 'better places to dine.' This indicates a very poor experience.",True,,Went to this place with family for a birthday party and tried various items from the menu.  Wasn't i...,2.240147829055786
2,2.0,"The review expresses severe disappointment and disgust with the green chili mac & cheese, describing it as ""horrible,"" ""chewy,"" ""grainy and gritty,"" and ""Yuck."" While the pulled pork sandwich and hot BBQ were ""pretty darn good,"" the overwhelmingly negative experience with a featured dish and the reviewer's preference for another BBQ place (Honey Bears first) bring the overall rating down to poor.",True,,After reading all the raves about the green chili mac & cheese it was a must have - and then immedia...,4.173893213272095
2,1.0,"The reviewer expressed extreme dissatisfaction with nearly every food item, describing them as 'awful,' 'sorely disappointed,' 'greyish and fishy,' 'palor yellow...YICK,' and 'heavy Saltiness.' Despite acknowledging good service and atmosphere, the overwhelming negative experience with the food, compounded by the value for money, warrants a 1-star rating.",True,,"Ok so I get the peanut thing, wood accented atmosphere, good service (although rather ""in your face""...",3.515758752822876
2,2.0,"While the happy hour is a good deal and the open atmosphere is enjoyable, the numerous downsides severely impact the experience. Issues like constant overcrowding, limited seating, terrible parking, and high prices make it an inconvenient and expensive option, leading the reviewer to prefer staying home.",True,,Good = Happy hour is a great deal but it's always PACKED. The open atmosphere is awesome in the spri...,7.269588947296143
2,2.0,"The review indicates the chai lattes are 'pretty good' but criticizes the high prices, credit card surcharge for small purchases, and overall lack of impressiveness, concluding 'I've had better.'",True,,"Yes, I've had better.

The chai lattes are pretty good, but not worth $4.50 for a large(which was a ...",2.8981878757476807
2,2.0,"The review details an overwhelmingly negative experience, citing rude customer service, long waits, being overcharged, consistently bland and unappetizing food, inconvenient facilities, and unsanitary conditions with flies. However, the reviewer explicitly states they gave two stars because they liked the 'farm fresh concept', providing a rationale for a rating above the absolute minimum.",True,,"I don't get it!!
My husband, daughter and I went to eat at Joe's because we saw a menu in the Hotel ...",5.287450790405273
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Bleh. 

I have been anxiously awaiting the opening of this spot, since I frequent the other spots on...",3.614076852798462
2,3.0,"The reviewer praises the bar's appearance, cocktails, and the restaurant's concept and decor. However, significant disappointment is expressed regarding the food choices (pizzas in a seemingly classy establishment) and a perceived identity crisis, indicating a missed opportunity for a higher-end dining experience despite good aesthetics.",True,,Let me say this: the bar at Hanny's is one of the best looking bars in Phoenix. This square-shaped s...,4.5005810260772705
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Meh.  Service was friendly, and the atmosphere is bright and festive, but it's pretty Americanized M...",3.2341320514678955
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",My friends and I got a 10-person karaoke room and ordered food while we sang. The room is SMALL --in...,2.9189441204071045
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",I have been to Las Glorias twice with people from work.  Both times I was underwhelmed.  The first t...,1.5423450469970703
2,2.0,"Despite the delicious pancakes and friendly staff, the significant delays in service, incorrect order delivery, and the corn syrup in the compote (which the customer specifically tried to avoid) severely hampered the dining experience. The customer lost most of their allotted time due to these issues, making it a frustrating visit.",True,,Came here one morning a couple of weeks ago.  Had about 50 minutes alloted before my Mayo clinic app...,4.049052000045776
2,3.0,"The review highlights positive aspects like good margaritas and wonderful guacamole, but also notes negatives such as fair (small) tacos and the venue becoming very loud after 10 PM, leading to a mixed overall experience.",True,,"Margaritas were good, tacos were fair (small), guacamole was wonderful. after ten it gets really lou...",4.764869928359985
2,1.0,"The reviewer expressed significant disappointment with both the salad and the pizza, citing unfresh ingredients and a mediocre taste. The concluding statement, 'very sad and disappointed, unfortunately I will not be going back,' clearly indicates a highly negative experience, warranting the lowest possible rating.",True,,I had been wanting to try Sal's for quite a while but never got around to it.  Until today!  I got a...,2.120487928390503
2,2.0,"The review highlights exceptionally poor customer service, an unenthusiastic employee, and a lack of care in food preparation, leading to a frustrating and subpar experience. The reviewer explicitly rates it two stars, indicating a negative but not completely irredeemable visit.",True,,"Stopped by one night late, only one guy working, probably the manager/owner based on him being on th...",4.0399558544158936
3,3.0,"The burrito and salsa were highly praised for being very tasty and spicy. However, the experience was negatively impacted by perceived unfriendly service, an inconvenient bathroom key policy, and surprisingly high prices for side items like chips.",True,,I think the lady behind the counter didn't like me.  Could've just been me.  I don't know.  It's jus...,5.388435363769531
3,2.0,"The review praises the inexpensive early bird special and its components, along with the neat Koi pond. However, the food is described as ""very bland and flavorless,"" requiring soy sauce, which is a significant detractor from the overall dining experience, outweighing the price advantage.",True,,"Inexpensive for the early bird special.  $5.55 for the combination plates that include egg roll, sou...",3.919680118560791
3,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Love the atmosphere and how trendy rhus place is, reminds me of Nip/tuck kinda, the way they have it...",6.3339948654174805
3,3.0,"The reviewer appreciated the unique concept and fresh vegetables but was consistently underwhelmed by the dry, bland chicken in both dishes tried. The use of styrofoam cups also contradicted the restaurant's stated eco-friendly mission, leading to an overall average experience.",True,,Its refreshing to find one-of-a-kind places -- God knows Phoenix needs more of them to inject person...,4.530724287033081
3,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",Good to know they still have independent films and they chose wisely what to play. Unfortunately thi...,1.7638888359069824
3,3.0,"Despite a very negative experience with an unprofessional staff member that deterred a purchase, the reviewer assigned 3 stars. This rating balances the poor service against previous positive experiences with the products and an appreciation for the establishment's local charm and adorable atmosphere.",True,,All I'm saying is they need to do a better job at hiring their staff. The girl that helped us out la...,8.449484825134277
3,1.0,"The reviewer expressed significant disappointment with both cupcakes. The red velvet was described as plain with subpar frosting and a crown that fell off, while the peanut butter chocolate lacked sweetness. The overall sentiment was negative, explicitly stating 'I will not be back' and 'I don't like you', indicating a very poor experience.",True,,"I am not happy with Sprinkles, but I can't really subtract stars because I make better cupcakes than...",6.310345888137817
3,3.0,"The food was described as 'pretty good' and the reviewer 'would go back,' indicating a satisfactory experience. However, the service was mixed with an unfriendly cashier, and the overall impression was that 'nothing overly stood out,' suggesting an average rather than exceptional visit.",True,,"Had a coupon so decided to have lunch at Wildflower. The food was pretty good, similar to other spec...",4.376465797424316
3,3.0,"The review describes the experience as 'average' and not very New Mexican. While one dish was 'good', another was 'just ok'. The overall sentiment is neutral to slightly disappointed, indicating it wasn't bad but also didn't stand out or meet expectations for New Mexican cuisine, leading to a 3-star rating.",True,,We were still on a search for New Mexican food and I read up on this place and it was also recommend...,3.8189308643341064
3,3.0,"The reviewer enjoyed the excellent band, pleasant crowd, and friendly staff. However, significant drawbacks such as extreme crowding, minimal parking, a venue too small with a dark and restrictive dance floor, and the reviewer's hesitation to return, indicate a mixed experience that leans towards average rather than highly positive.",True,,Funny story about my experience at this place. My Classmate mentioned she loves this place for other...,5.4245359897613525
3,4.0,"The review highlights friendly service, a nicer environment, and good standard items like bacon and eggs. While the protein pancakes' texture was a personal drawback and it was pricier for only slightly better quality than Denny's, the overall sentiment is positive enough to recommend it as a good non-chain breakfast spot.",True,,U.S. Egg is situated directly across the street from Denny's.  A nicer and classier environment than...,6.637203931808472
3,2.0,"The reviewer had a fun time browsing the selection but had an extremely negative and frustrating experience trying to sell books, feeling it was a total rip-off and a waste of time. The strong dissatisfaction with selling heavily outweighs the minor positive of browsing, leading to a low rating.",True,,I've been to Bookman's a few times and have mixed feelings about it. If you're going just to look ar...,3.926934003829956
3,4.0,"The review highlights a ""pretty good"" sandwich and ""loved"" market selection, indicating a positive experience with the food and store offerings. However, the mention of ""a hassle for parking"" introduces a notable negative point, preventing a perfect score.",True,,Pretty good deli sandwich but a hassle for parking. Love the selection of things to buy sorta like a...,2.3271777629852295
3,2.0,"The review highlights great food but strongly criticizes bad service and a significant communication barrier, indicating a frustrating overall experience that outweighs the positive food aspect.",True,,"Great food, bad service. Does anyone speak english in here?...",4.294456958770752
3,4.0,"The review describes a ""pretty cool little climb"" and a ""pretty easy hike"" with good views, indicating a positive and enjoyable experience that is well above average.",True,,"About 1.6 miles roundtrip from the Maricopa Ramada.  Pretty cool little climb, but then you end up o...",2.6432080268859863
