actual_rating,predicted_rating,explanation,is_valid_json,error,review_text,latency_sec
1,1.0,"The review explicitly states the train noise was ""unbearable"" all night and morning, severely impacting the ability to sleep. Despite a reasonable price and an acceptable neighborhood, the core issue of noise makes the experience extremely negative, leading to strong recommendations like ""I wouldnt pick this one"" and ""Stay Elsewhere"".",True,,Im going to have to agree Whole heartedly. And i informed the manager of it as well. I picked this o...,6.007707834243774
1,1.0,"The review uses extremely negative language such as 'awful' to describe the pizza and calzones. The customer also explicitly states 'This is the second and last time we will frequent this location,' indicating complete dissatisfaction and a refusal to return, aligning perfectly with a 1-star rating.",True,,My brother also posted about our Mother's Day experience. These must be franchises because the Scott...,2.9082608222961426
1,1.0,"The review expresses extreme dissatisfaction, stating ""never go to this particular one again"" and ""do NOT recommend."" Key issues include burnt rice, disgusting soup, bland ingredients due to excessive water during cooking, and spoiled tofu and fowl-tasting meat, leading them to leave the meal unfinished. These strongly negative sentiments align with a 1-star rating.",True,,"I have been to a buffet like this before, but I will never go to this particular one again. 

The fo...",4.760414123535156
1,1.0,"The reviewer expresses extreme dissatisfaction, repeatedly stating the current restaurant is ""nothing, nothing, nothing like"" the original and the ""exact opposite"" of what it should be. The decor and food are explicitly called ""pretentious."" This language signifies an overwhelmingly negative experience and deep disappointment, aligning with a 1-star rating.",True,,"Needs a new name - now.  

The Pischke's of old had such a sad ending.  I appreciated McGrath's effo...",4.562865972518921
1,1.0,"The review uses extremely negative language such as ""Gross,"" ""always upset,"" and ""What a waste of money!"" This indicates a deeply unsatisfactory experience, aligning with the 1-star rating guidelines for 'Extremely negative' experiences.",True,,"Gross, plain and simple!  I'll crave some quick Chinese Food and then I'm always upset.  What a wast...",2.4763991832733154
1,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Be VERY, VERY careful asking for a sandwich as a wrap. I ordered a ham and cheese make your own sand...",1.676062822341919
1,1.0,"The reviewer explicitly states they are upset to even give one star, indicating an extremely negative experience. They detail severe issues including abysmal service due to a waiter leaving mid-service, unsatisfactory food quality, feeling overpriced, and a strong belief that both staff and management lacked care. The language used, such as ""beyond a bad dinner"" and ""worst part,"" firmly places this review in the 1-star category.",True,,"Look it upsets me that you have to give even one star. 

I can read the other reviews and I have bee...",4.6392738819122314
1,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","New N. Scottsdale location, Baaaaaaad!  The were 10 staff members milling around and there was no ma...",1.1123480796813965
1,1.0,"The review uses strong negative language such as ""Terrible service,"" describes the phone screen breaking within two weeks without misuse, and mentions the refusal of the ""owner"" to honor their warranty. These factors, combined with the red flag of cash-only payments, indicate an extremely negative experience.",True,,Terrible service--they replaced my phone screen and it broke within 2 wks. Phone was not dropped or ...,3.4546918869018555
1,1.0,"The review is overwhelmingly negative, describing the service as 'mediocre at best' and 'scattered and unfocused', leading to long wait times. The food received harsh criticism: a 'bland' hamburger that was 'overcooked and dry' outside the center, 'soggy' fries, and 'average' fritters. The reviewer felt the 'coal oven' added nothing and that the value for money was poor. Phrases like 'not good', 'gave up on ordering', 'absolutely zero' contribution, and 'wasn't perfect' for the price clearly indicate an extremely disappointing experience, aligning with a 1-star rating.",True,,"Maybe I ate at a different restaurant than the other people, or once they got through the ""soft open...",3.13728404045105
1,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",One stop has one goal and that is to get the $80. diagnosis fee and split.  Francisco told me i need...,1.776442050933838
1,1.0,"The review uses extremely negative language like ""greasy old beef,"" ""YUK!,"" ""didn't have that good Italian beef flavor,"" and ""very oily too."" The customer explicitly states ""No stars for that beef"" and implies the food caused sickness, which signifies a terrible and unacceptable experience.",True,,"Maybe I should have had a hot dog but I crave Chicago's Italian beef,  I didn't get it here just som...",5.119657039642334
1,2.0,"Despite acknowledging a cute place, friendly staff, and good salsa, the review is overwhelmingly negative about the food quality and value. The reviewer found the tacos bland, lacked cheese, had stingy toppings, and were served with a cheap side salad instead of traditional rice and beans. Feeling ""ripped off"" by the price and portion sizes, and frustrated by an extra charge for chips, the experience was disappointing, leading to a firm decision not to return. The strong negative opening phrase also supports a low rating.",True,,"Mucho Gusto es mucho mierda. 

Let me say first, that the place is cute, the staff is friendly, and ...",6.438827037811279
1,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",I signed up for Yelp just because of the poor service and being cheated out of money from Cafe Rio. ...,8.698249101638794
1,1.0,"The customer expressed extreme disappointment with the brown, yellow, and nasty lettuce in their salad. They regretted their purchase and explicitly stated they 'won't be returning here,' indicating a highly negative experience fitting a 1-star rating.",True,,I work right across the street and a few of us went here for lunch one afternoon. I ordered a salad ...,3.173443078994751
1,1.0,"The review is overwhelmingly negative, explicitly advising others to ""stay far, far, away"" from the tuna sandwich. The customer describes it as ""cold, barely-recognizable-as-food"" and states a preference for eating tuna directly from a can, indicating an extremely poor and disappointing experience that aligns with a 1-star rating.",True,,I wish I could review the cold food stand attached to this restaurant separately because I want to t...,3.9041852951049805
1,1.0,"The review indicates an extremely negative experience primarily due to exceptionally poor service, including a 35-minute wait for simple sandwiches, staff ignoring customers, and a feeling of being ""totally disgusted"" and ""worthless"". The ""food okay"" comment is heavily overshadowed by the overwhelming negativity regarding service and value.",True,,Went there first thing thing this morning. Ordered 2 simple sandwiches. Took over 35 minutes to make...,5.31554388999939
1,1.0,"The review is overwhelmingly negative, describing multiple instances of poor food quality (hard bun, rubbery tenders, bad lettuce/tomatoes, onion in burrito) and misleading advertising ('bait and switch'). The customer explicitly states 'never, never again,' indicating extreme dissatisfaction.",True,,This place is the classic bait and switch joint.  I ordered through the drive-thru and told the pers...,4.148813247680664
1,1.0,"Despite the water park itself being described as 'OK', the review details an extremely negative and costly experience due to the theft of catalytic converters from the parking lot in broad daylight. The complete lack of security, management's alleged indifference, and the reported frequency of such incidents by local police create a severe safety and financial risk for customers, warranting the lowest possible rating.",True,,"Water park is OK.  However, the parking lot has ZERO security.  No security patrols, no cameras.  My...",7.45329213142395
1,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","There was hair in the food. Not just 1 but 2 in the same Bhel Puri dish.

The whole experience was p...",4.793550968170166
1,1.0,"The review describes an extremely negative experience, specifically a 'rotten chicken tamale' that was 'stinky', implying a severe food safety and quality issue. The staff's lack of concern and dismissal of the problem further exacerbates the negative impression. The phrase 'Rosita's Place is off limits for me now' clearly indicates extreme dissatisfaction and a strong intention not to return, aligning with a 1-star rating for an 'awful' or 'terrible' experience.",True,,"We've been going here for 25 years and I had my first BAD meal recently. A rotten chicken tamale, th...",4.062187671661377
1,1.0,"The review expresses an overwhelmingly negative experience, citing severe issues such as burnt fingers, a dirty and messy environment, unprofessional and rude behavior from the technician (personal questions, phone call on speaker), and extremely poor customer service. The explicit statement ""I would never ever go back there"" clearly indicates an extremely negative sentiment, aligning with a 1-star rating.",True,,I got my nails done there last Thursday for the first and last time. I would never ever go back ther...,4.405678987503052
1,1.0,"The reviewer describes an incredibly rude and dismissive interaction with the business owner, who refused to even listen to their request and repeatedly told them to ""go somewhere else."" This extremely negative initial encounter led the customer to vow never to visit the business, indicating a complete failure in customer service and a terrible first impression.",True,,I called The Town Dump to ask if I could come in this week and interview them for an English paper a...,3.642206907272339
1,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",Wow?!  Is this the new Barcelona?!  Yuck!  Old scuzy men and middle aged women with fake boobs that ...,4.992364168167114
1,1.0,"The review highlights numerous severe issues including absent management, unprofessional staff (no name tags), inadequate labeling leading to a health code violation, and the customer being rudely scolded. The conclusive statement 'will not spend one more dime here' signifies an extremely negative experience and complete dissatisfaction, aligning with a 1-star rating.",True,,I don't get it. This place is crazy busy with no Manager in sight and in hiding during the busy dinn...,3.2260541915893555
1,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Not recommended if you're not white. For me, it's the third time somebody threw out racial slurs at ...",2.5453951358795166
1,1.0,"The customer's cat came home with a new hematoma after the spay event, which was not present before. This indicates a significant negative outcome and injury to the pet while under care. The customer expresses strong anger and dissatisfaction with the service and the subsequent lack of resolution, classifying it as an extremely negative experience.",True,,I took my kitty to the Beat the Heat low cost spay event and she came home with a hematoma in her ea...,6.841692209243774
1,1.0,"The review details numerous extremely negative experiences, including rude staff, incorrect change, aggressive ticket handling, terrible food (cough syrup-tasting butter), a dirty theater, disruptive environment, and an unhelpful, threatening manager. The customer explicitly states it was a 'complete waste of time and money' and recommends everyone 'stay away', aligning perfectly with a 1-star rating.",True,,Was in town for a business meeting and tried to catch a movie with a friend. First impression of the...,3.5696141719818115
1,1.0,"The review explicitly states 'The absolute worse service I've encountered' and 'service is so poor I am disappointed'. Despite the food being 'excellent' and 'great', the customer experienced multiple instances of being ignored, long waits, incorrect orders, and dismissive management, leading to a strong declaration of 'will not go back'. The overwhelming negativity towards service and management, despite good food, aligns with a 1-star rating.",True,,"The absolute worse service I've encountered. My boyfriend, son and I sat at a tepan table, we were i...",3.3984551429748535
1,1.0,"The reviewer explicitly states they would give 1.2 stars and round down, emphatically declaring ""Oh lord don't ever make me go back."" The review is filled with extremely negative sentiment, criticizing the bar's atmosphere, implied homophobia, music selection, and clientele. The only positive note is attributed to the reviewer's own positive disposition, not the bar's quality.",True,,Ok..I told Amanda that anyplace that serves beer would have a tough time getting less than 2 stars f...,4.261868000030518
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Its was just OK!
Liked the fresh jalapenos option, fries hardly had seasoning, was a bit pricey, but...",2.146902084350586
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",I am new to the Phoenix area and was in the mood for someone else to cook my breakfast for a change ...,10.976815223693848
2,2.0,"The reviewer found the guacamole and salsa ""not very good at all,"" indicating a strong negative impression of key items. Although the ""rest of the food was just okay,"" the overall sentiment was disappointment, as the reviewer ""expected so much better."" This combination of specific negative points and general disappointment aligns with a mostly negative experience, warranting a 2-star rating.",True,,"I've always said if the guacamole, chips and salsa aren't good, the food is not likely to be good ei...",3.7372758388519287
2,3.0,"The review presents a mixed experience. The burger, a core item, was described as tasteless with a weird texture, a significant negative. However, the fries were considered decent, and the signature Rootbeer was praised as delicious. The reviewer's willingness to return for another visit suggests the experience was not entirely negative, placing it in the average or neutral category.",True,,The burger I had there was tasteless and had a weird texture. The fries were decent and their signat...,5.606774091720581
2,1.0,"Despite the food being good after manager intervention, the initial experience was overwhelmingly negative. The wait was excessive, the initial waiter was extremely rude, and the drinks were subpar. The customer's explicit statement ""This 2 stars is extremely generous"" and ""Don't think I'd ever go there again"" strongly indicate a 1-star experience, as the terrible service overshadowed any positive aspects of the food.",True,,"This 2 stars is extremely generous. Wanna know why? Read on.

My party of 7 and a baby got to Pappad...",6.741618871688843
2,1.0,"The review is overwhelmingly negative, citing multiple issues such as overpricing, small portions, low-quality meat, slow service, and sterile decor. All aspects mentioned contribute to an extremely poor experience.",True,,I believe this place is over-hyped.  the menu is overpriced.  the portions are small.  the meat is l...,2.609130859375
2,1.0,"The review expresses strong dissatisfaction, explicitly stating 'I won't be coming back' and calling the restaurant 'one of the lower quality'. Key issues include small portions and, most significantly, a missing advertised ingredient (shrimp) in the Pad Thai, leading to the use of strong negative language ('Cheap bastards'). Although one curry was 'good', the overwhelming sentiment and critical flaws warrant an extremely low rating.",True,,I've been here twice for lunch. It's okay but I won't be coming back. The portions are small. I had ...,5.304089069366455
2,2.0,"The reviewer explicitly states a rating of ""2.5, just not enough to give it three"". This aligns with the feedback of 'just OK' food, running out of a key item like ahi tuna early, and inconveniently early closing hours. While happy hour specials were positive, they were outweighed by the other significant drawbacks.",True,,"2.5, just not enough to give it three. 

Food was just OK and they ran out of ahi tuna by 9pm! 

The...",4.248057842254639
2,1.0,"The review expresses profound disappointment, describing the bar as ""soulless,"" ""failing epically,"" and ""not genuine."" The comparison to Coldplay, perceived as ""middling boring,"" reinforces an extremely negative perception, leading to a strong recommendation to avoid the establishment, indicating a terrible experience.",True,,"Talk about disappointed.  I had high hopes for this place, what with its location and idiosyncratic ...",4.229963064193726
2,2.0,"The review describes a very negative and alienating atmosphere, with strong critiques of the clientele (""Hooterville,"" ""fake world""). While the food items like the Buffalo Chicken sandwich were praised for being ""super hot and tasty"" and having ""southwestern flare,"" the overwhelmingly negative social environment significantly detracts from the overall experience, leading to a mostly negative sentiment despite good food.",True,,"When I walked through the swinging doors around noon on a Sunday, I walked into Hooterville.  Think ...",7.929077863693237
2,1.0,"The review describes an overwhelmingly negative dining experience, with food consistently rated as ""bland and lackluster,"" ""flavorless,"" ""disgusting,"" and having an ""off-putting texture."" Key issues included incredibly long waits, ingredient unavailability (""out of bread""), and inconsistent drink quality. The customer's statement about their ""tastebuds reeling in horror"" and decision not to return clearly indicates an extremely poor experience, aligning with a 1-star rating.",True,,Bland and lackluster food that is not worth the price or the wait to get it.  We had lunch at Nouris...,5.9559948444366455
2,2.0,"The review explicitly states the experience warrants a 2-star rating, noting ""less than mediocre food and terrible service."" While the bar experience and appetizer were positive, the main course dishes were described as ""so not good"" and ""all wrong."" The reviewer felt ""sad and disappointed"" and ""devastated"" by the overall dinner, indicating a predominantly negative dining experience with significant issues in both food quality and service, despite a desire to potentially try it again in the future.",True,,Oh Man. This is not the place I imagined I would assign my first 2-star rating. I woke up as sad and...,6.781229019165039
2,1.0,"Despite praise for Kim's service, the overall experience is rendered ""stressful and not worth going"" due to the receptionist's forceful sharing of ""sexist and crazy views"" and constant talking. This negative impact is so severe that it overrides any positive aspects, leading the customer to decide against returning, aligning with an extremely negative overall sentiment.",True,,I've been to Jade spirit a few times and Kim really does a great job and he has helped me a great de...,15.378396034240723
2,1.0,"The review highlights severe and consistent neglect of the dining room, requiring patrons to clear dirty tables themselves. Significant hygiene concerns regarding unrefrigerated salsa bottles are also raised. The cumulative negative experiences, mentioned across multiple visits, lead the reviewer to strongly recommend alternative establishments, indicating extreme dissatisfaction and a very poor overall experience.",True,,Hire a busboy! I had to say it. I had to take these pictures. This is my _third_ visit since my May ...,6.126627206802368
2,2.0,"While the food was tasty and the ambiance nice, the experience was significantly marred by service issues, including a missed drink order and an undisclosed upcharge for anchovies. Most critically, the observation of a staff member going from the bathroom stall directly to the kitchen without washing hands presents a serious hygiene concern, making the overall dining experience disappointing and concerning.",True,,"We had a mixed experience at Happy Hour (HH) and dinner.  Quick summary follows.  

Hits:

+ Food wa...",4.648085594177246
2,1.0,"The review expresses extreme dissatisfaction, highlighting a severely limited menu, bland pita chips, overly tangy potato salad, and a complete lack of Greek authenticity, consistent with a 1-star rating.",True,,I don't know how this place stays in business. The menu is so limited. Would you like chicken or chi...,3.4329588413238525
2,1.0,"The review expresses extreme disappointment with the overall experience, citing poor service, dry chicken, unprofessional staff behavior, and an inattentive manager. Despite the salad and soup being good, the cumulative negative factors and the explicit statement ""Will not return"" indicate a terrible experience, aligning with a 1-star rating.",True,,The latest Consumer Report magazine gave this restuarant  a higher point value that Houstons.   We d...,3.5824828147888184
2,2.0,"While the food, particularly the biryani and naan, was praised for being ""great"" and ""really good,"" the overall dining experience was heavily negatively impacted. The interior was described as ""chintzy"" with water-stained panels, and the service from the ""surly aunty type"" was consistently poor, marked by lack of greeting, nonverbal displeasure, and no gratitude. Additionally, the entertainment on the TV was deemed ""ugly"" and nonsensical. The combination of very poor ambiance and service significantly outweighed the good food, resulting in a mostly negative and disappointing experience.",True,,"I'm going to break this down to explain my two stars. Here we go.

THE GOOD: 
* Great Sindhi biryani...",8.108104944229126
2,2.0,"The customer expressed strong admiration for REI's merchandise and other staff, even calling the store 5-star for its offerings. However, a highly negative and persistent interaction with a single sales clerk regarding a loyalty club membership severely soured their experience. This poor customer service interaction led the customer to explicitly state the rating ""has gotta be a 2 for that,"" outweighing the positive aspects of the store and products.",True,,REI.. I love you .. what and who did you hire??!!! BECAUSE you are such a 5star.. you rock.. you hav...,4.771345138549805
2,2.0,"The review highlights a significant decline in property management, service, and increasing costs, leading to a mostly negative experience. However, the excellent and responsive maintenance staff is explicitly mentioned as the sole reason for not assigning a one-star rating, indicating it's not 'extremely negative' but rather 'mostly negative' overall.",True,,"I've lived at Mark Taylor properties for about five or six years now and I have to say, they have de...",5.869120121002197
2,2.0,"The review is overwhelmingly negative, using strong terms like ""GHETTO!"", ""scarred!"", and complaining about passenger hygiene (""people stink""). There are also concerns about safety and personal belongings. However, the reviewer explicitly states they are giving 2 stars instead of 1 due to the bus arriving on time for both trips and one driver being ""very cool and funny,"" indicating a slight positive mitigating the severe negatives.",True,,"One word sums this place up. GHETTO! The other reviews were right on the money. I'm not gonna lie, I...",6.327034950256348
2,1.0,"The review describes an extremely negative experience from start to finish, highlighting severe service issues like incompetent staff attempting to overcharge significantly, combined with poor product quality (dry cupcakes) and limited selection. The language used, such as ""beyond depressing,"" ""dingbat,"" ""testing my patience,"" and ""dryer than a popcorn fart,"" clearly indicates an abysmal customer experience.",True,,"You would think with the economy being what it is today, it would be easy for any establishment to h...",5.284029960632324
2,2.0,"The review expresses significant disappointment with recent changes, including slow service, an incompetent buyer trainee who undervalued items, and an off-putting staff attitude. Despite past loyalty and one positive staff interaction, the overall experience was overwhelmingly negative, leading the customer to decide to take their business elsewhere. This aligns with a 'mostly negative' rating.",True,,"I used to be an avid shopper/seller at Buffalo Exchange. As I work at a boutique, it was nice that I...",3.6470837593078613
2,3.0,"The customer found the food to be ""ok, nothing special"" and overpriced with limited variety, indicating a somewhat negative experience regarding the product itself. However, positive comments about the nice staff and clean environment, combined with the surprising statement ""I do think I will eat there again"", balance the review, suggesting a neutral or mixed overall impression despite the food criticisms.",True,,"I have driven past this place a million times and never stopped, so today I did.
I basically was in ...",6.979360103607178
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",Yet another disappointing sushi restaurant in the desert. My date and I went here for their late hap...,1.0337469577789307
2,2.0,"The customer was 'not impressed with the food and the quality' and explicitly stated they 'will not be back', indicating a strongly negative and disappointing experience. They feel there are 'better places to dine', which points to significant dissatisfaction rather than a neutral or slightly negative one, aligning with a 2-star rating.",True,,Went to this place with family for a birthday party and tried various items from the menu.  Wasn't i...,5.789193868637085
2,2.0,"The review strongly criticizes the green chili mac & cheese as ""horrible"" and ""grainy and gritty,"" expressing ""immediate regret."" Although the pulled pork sandwich and hot BBQ were described as ""pretty darn good,"" the overall sentiment leans negative as the reviewer would only consider Andrew's as a backup option if ""hard up,"" indicating a generally disappointing experience despite some positive elements. This aligns with a mostly negative rating.",True,,After reading all the raves about the green chili mac & cheese it was a must have - and then immedia...,4.699291944503784
2,1.0,"The review is overwhelmingly negative, using strong words like ""awful food,"" ""sorely disappointed,"" and describing dishes as ""greyish"" with a ""fishy sea salt"" taste, ""palor yellow"" and ""YICK,"" and a ribeye ""squallored by a heavy Saltiness."" Despite minor positives for service and atmosphere, the food experience was catastrophic, leading the customer to declare it their ""FIRST (and last) visit"" and sign off as ""NeverToStepFoot-InsideTheRoadhouseAgain."" This aligns perfectly with a 1-star ""extremely negative"" rating.",True,,"Ok so I get the peanut thing, wood accented atmosphere, good service (although rather ""in your face""...",4.762603998184204
2,2.0,"The reviewer acknowledges some positive aspects like the happy hour deal and the open atmosphere, but immediately qualifies them with significant drawbacks such as overcrowding and limited seating. The ""Bad"" section details major frustrations with parking and high prices, stating they could have a superior experience at home for a fraction of the cost and without the inconveniences. The numerous negative points and poor value proposition outweigh the initial, qualified positives, indicating a mostly negative experience.",True,,Good = Happy hour is a great deal but it's always PACKED. The open atmosphere is awesome in the spri...,6.670943021774292
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Yes, I've had better.

The chai lattes are pretty good, but not worth $4.50 for a large(which was a ...",2.0115578174591064
2,2.0,"The review details an overwhelmingly negative experience, citing rude phone service, slow cashier lines, incorrect billing, and universally disappointing food described as 'blah,' 'dry,' 'tasteless,' or even 'like dirt.' The dining environment was also criticized for flies and an inconvenient outdoor condiment station. The customer felt 'ripped off' and vowed 'never to return.' The only reason the rating isn't 1 star is the reviewer's stated appreciation for the 'farm fresh concept,' indicating a mostly negative sentiment with no redeeming experiential qualities.",True,,"I don't get it!!
My husband, daughter and I went to eat at Joe's because we saw a menu in the Hotel ...",12.076644897460938
2,2.0,"The review expresses significant disappointment with multiple aspects, primarily the food quality (gristly chicken, greasy cheese, disintegrating crust, poor ingredient distribution) and the unbalanced caprese salad. The service was also noted as disengaged once dissatisfaction was sensed. While the atmosphere is praised, the core dining experience was described as 'so disappointing', indicating a mostly negative experience that aligns with a 2-star rating.",True,,"Bleh. 

I have been anxiously awaiting the opening of this spot, since I frequent the other spots on...",4.4014573097229
2,3.0,"The review highlights strong positives regarding the bar's aesthetics and excellent cocktails, along with the restaurant's great concept and classy appearance. However, it expresses significant disappointment that the food menu, serving only 'decent' pizzas, does not align with the upscale ambiance and location. This creates a mixed experience, feeling like the establishment is 'confused' about its identity, thus meriting a neutral rating.",True,,Let me say this: the bar at Hanny's is one of the best looking bars in Phoenix. This square-shaped s...,4.629613876342773
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Meh.  Service was friendly, and the atmosphere is bright and festive, but it's pretty Americanized M...",8.573530673980713
2,1.0,"The review highlights numerous significant issues including an uncomfortably small room for the group size, outdated song selections, mediocre food, and improperly cooked complimentary items like hard edamame. The overall atmosphere was also described negatively due to other patrons, and despite sweet servers, drink and bill errors occurred. The reviewer explicitly states, ""Had we known, we would not have gone there,"" indicating an extremely negative experience aligning with a 1-star rating.",True,,My friends and I got a 10-person karaoke room and ordered food while we sang. The room is SMALL --in...,4.424551725387573
2,1.0,"The reviewer explicitly states being ""underwhelmed"" twice and describes the service on the second visit as ""horrible."" They were ""not impressed with the food,"" citing raw onions in everything as a major issue. The definitive statement ""I will not be back!"" indicates an extremely negative experience, aligning with a 1-star rating.",True,,I have been to Las Glorias twice with people from work.  Both times I was underwhelmed.  The first t...,3.6159820556640625
2,2.0,"Despite friendly staff and delicious pancakes, the experience was largely negative due to extremely slow service and multiple order errors. The customer received the wrong dish twice, leading to significant delays that consumed almost all their allotted time. This resulted in a frustrating and disappointing visit, making it difficult to fully enjoy the food.",True,,Came here one morning a couple of weeks ago.  Had about 50 minutes alloted before my Mayo clinic app...,7.358672142028809
2,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","Margaritas were good, tacos were fair (small), guacamole was wonderful. after ten it gets really lou...",2.9402079582214355
2,1.0,"The customer expressed significant disappointment with both the salad, described as pre-shredded and not fresh, and the pizza, which was only 'just ok' and led to the comment 'I've had much better'. Strong negative phrases like 'not impressed at all', 'very sad and disappointed', and the explicit declaration 'unfortunately I will not be going back' clearly indicate an extremely poor overall experience, aligning with a 1-star rating for 'terrible' or 'never again' experiences based on the provided guidelines.",True,,I had been wanting to try Sal's for quite a while but never got around to it.  Until today!  I got a...,4.898591041564941
